"client_id","transactions","contacts_with_advisor","customer_satisfaction","products_held","age","income","churn"
2141,73,2,3,6,28,55246,"0"
2142,22,4,3,3,45,26873,"0"
2143,41,4,4,3,53,34281,"0"
2144,23,5,4,2,57,58879,"0"
2145,5,7,5,1,36,36750,"1"
2146,54,3,2,4,51,56504,"1"
2147,43,5,5,3,49,50220,"0"
2148,61,2,5,5,44,29123,"0"
2149,33,4,5,3,39,50245,"0"
2150,16,6,5,1,34,40961,"0"
2151,57,1,4,4,53,59764,"0"
2152,34,5,5,3,37,41836,"1"
2153,27,5,5,2,40,73903,"0"
2154,12,7,5,1,59,56203,"0"
2155,20,6,4,1,44,42957,"1"
2156,50,6,5,4,54,66907,"0"
2157,25,7,5,1,62,66522,"0"
2158,12,6,4,1,52,64333,"0"
2159,21,6,4,1,51,31810,"1"
2160,85,0,4,7,43,78136,"1"
2161,35,2,4,3,41,53479,"0"
2162,82,0,4,7,40,65816,"0"
2163,22,6,5,2,54,55705,"1"
2164,38,4,2,4,28,42989,"0"
2165,18,3,4,2,55,67561,"0"
2166,25,5,5,2,36,54878,"0"
2167,8,6,4,1,52,56624,"0"
2168,46,1,2,4,65,80708,"1"
2169,46,5,4,3,56,82047,"0"
2170,18,6,4,1,47,41376,"0"
2171,-0,8,5,1,54,52735,"1"
2172,20,8,4,1,30,42604,"0"
2173,15,3,4,2,43,35755,"0"
2174,36,5,5,3,47,72791,"0"
2175,17,8,3,1,18,36968,"0"
2176,6,7,5,1,71,51716,"0"
2177,13,7,4,1,54,62490,"0"
2178,19,6,5,1,63,61406,"0"
2179,48,3,5,4,50,55349,"0"
2180,38,3,4,2,56,51462,"0"
2181,16,5,4,1,73,99135,"0"
2182,60,3,4,5,50,83505,"1"
2183,31,3,5,3,54,54893,"0"
2184,48,3,4,4,57,70999,"0"
2185,20,6,4,2,55,64711,"0"
2186,47,2,5,4,58,78956,"0"
2187,14,5,3,1,47,47965,"0"
2188,23,7,4,1,46,79907,"0"
2189,30,2,4,3,36,63206,"0"
2190,61,1,5,5,46,72003,"0"
2191,26,5,5,3,45,51584,"0"
2192,30,3,4,2,43,70017,"0"
2193,73,1,5,5,56,78981,"0"
2194,64,0,4,6,54,78833,"0"
2195,33,4,4,3,37,42121,"0"
2196,26,7,5,1,45,58894,"1"
2197,21,7,4,2,53,58687,"0"
2198,28,4,4,2,54,62274,"0"
2199,97,1,2,8,51,73194,"0"
2200,21,4,5,2,43,35527,"0"
2201,24,7,5,2,70,75035,"0"
2202,38,3,4,4,56,46736,"0"
2203,19,5,4,1,43,56058,"1"
2204,15,6,5,2,65,91783,"0"
2205,21,6,5,2,45,73502,"1"
2206,37,2,3,3,70,78627,"0"
2207,29,5,4,2,50,43078,"0"
2208,9,4,5,1,37,41430,"0"
2209,45,1,3,4,55,66414,"0"
2210,17,3,4,2,65,57977,"0"
2211,49,4,4,3,40,55905,"0"
2212,25,3,5,2,38,37267,"1"
2213,20,8,4,2,53,68726,"0"
2214,28,5,4,3,28,45987,"1"
2215,20,5,5,1,46,43716,"0"
2216,25,6,4,2,43,43760,"0"
2217,57,2,3,5,58,63784,"0"
2218,14,6,4,1,28,47017,"0"
2219,56,3,4,4,32,54390,"1"
2220,45,5,5,3,47,57205,"0"
2221,11,6,3,1,39,37704,"0"
2222,44,4,4,3,54,81944,"0"
2223,37,1,5,4,47,65329,"0"
2224,6,7,5,1,43,45604,"0"
2225,39,2,4,3,67,69337,"1"
2226,5,5,5,1,25,49692,"0"
2227,56,2,3,5,79,55450,"0"
2228,18,5,5,2,53,42090,"0"
2229,37,4,5,3,41,41560,"0"
2230,23,3,5,2,37,64074,"0"
2231,10,6,5,1,37,46218,"0"
2232,42,3,4,4,59,78513,"0"
2233,52,2,3,4,62,63680,"0"
2234,43,7,5,3,42,75036,"0"
2235,14,5,5,1,63,81630,"1"
2236,64,0,5,6,53,73793,"0"
2237,53,4,5,4,42,39309,"0"
2238,50,3,5,3,66,67094,"0"
2239,69,2,5,6,59,51894,"0"
2240,55,1,4,5,35,32364,"0"
2241,0,6,4,1,60,50514,"1"
2242,4,9,4,1,66,79513,"0"
2243,70,0,2,6,47,82285,"0"
2244,8,5,5,1,43,56425,"1"
2245,64,3,3,5,60,80924,"0"
2246,1,6,5,1,69,57007,"1"
2247,25,5,5,2,45,53252,"0"
2248,9,6,5,1,55,41269,"0"
2249,25,5,2,2,72,69623,"1"
2250,39,4,4,3,47,92652,"0"
2251,11,5,5,1,46,58982,"0"
2252,5,4,5,1,42,54180,"0"
2253,23,5,5,2,37,73345,"1"
2254,60,2,5,4,34,80766,"0"
2255,56,4,5,4,57,68103,"1"
2256,33,2,4,3,46,72424,"1"
2257,0,7,4,1,33,36034,"0"
2258,48,6,5,3,56,32338,"1"
2259,18,3,5,2,43,53284,"0"
2260,32,3,3,3,29,40032,"0"
2261,17,6,5,2,42,70402,"0"
2262,74,0,4,6,37,73777,"0"
2263,15,6,5,2,49,65974,"1"
2264,44,3,5,3,59,74395,"0"
2265,34,2,4,3,62,74589,"0"
2266,44,6,4,3,56,66782,"0"
2267,71,0,3,6,41,60181,"1"
2268,19,7,5,1,56,53880,"0"
2269,16,4,5,2,37,48431,"0"
2270,50,1,4,4,59,65219,"0"
2271,16,5,5,1,48,49933,"1"
2272,18,7,5,2,45,61151,"0"
2273,43,2,5,4,57,73816,"0"
2274,11,6,5,1,54,96129,"1"
2275,38,3,4,3,27,54802,"0"
2276,33,3,4,3,26,52302,"0"
2277,32,4,4,3,75,81869,"0"
2278,25,6,5,3,52,43188,"0"
2279,39,3,4,4,66,70430,"1"
2280,67,2,5,4,67,62965,"1"
2281,17,6,5,1,49,40384,"1"
2282,48,3,5,4,34,30481,"0"
2283,56,2,4,5,33,66857,"0"
2284,37,3,5,4,21,53686,"1"
2285,27,3,4,3,69,71989,"0"
2286,85,0,3,7,49,42083,"0"
2287,44,7,4,4,60,63460,"0"
2288,64,0,5,6,48,71590,"0"
2289,24,3,5,2,65,71060,"0"
2290,36,4,4,3,54,48673,"1"
2291,0,7,5,1,54,76051,"0"
2292,11,6,5,2,47,31851,"1"
2293,20,6,4,2,49,60134,"0"
2294,13,4,4,1,61,58037,"1"
2295,14,4,5,1,18,25535,"1"
2296,48,5,4,4,40,33881,"0"
2297,91,0,5,7,37,71452,"1"
2298,10,6,5,1,45,46249,"1"
2299,33,5,5,2,38,39736,"0"
2300,28,8,4,2,58,42373,"0"
2301,29,3,5,2,65,88427,"0"
2302,45,3,3,4,61,77946,"1"
2303,64,1,4,5,63,77425,"0"
2304,23,4,3,2,60,66966,"0"
2305,40,1,3,4,60,64163,"0"
2306,39,4,5,3,38,49876,"0"
2307,57,5,4,4,29,65177,"1"
2308,68,1,2,6,76,70339,"1"
2309,101,0,3,8,43,96765,"0"
2310,92,1,4,7,70,68627,"1"
2311,34,2,4,3,31,70534,"0"
2312,58,3,2,5,48,55220,"0"
2313,85,0,4,7,48,75484,"1"
2314,74,2,3,6,52,52897,"0"
2315,32,6,5,3,39,47381,"0"
2316,3,5,4,1,46,37582,"0"
2317,15,4,5,1,60,59839,"0"
2318,22,6,4,2,49,67470,"0"
2319,4,8,5,1,43,73406,"1"
2320,87,0,4,7,44,40584,"0"
2321,48,4,4,4,80,93543,"0"
2322,52,2,5,4,42,77225,"1"
2323,26,5,5,1,58,63312,"0"
2324,45,3,5,4,65,62194,"0"
2325,36,5,5,3,37,64327,"0"
2326,72,1,3,5,46,77172,"0"
2327,72,1,3,6,55,74807,"1"
2328,52,7,5,4,65,84543,"1"
2329,45,3,5,3,64,62415,"0"
2330,82,1,5,6,49,97837,"0"
2331,20,6,5,2,54,36213,"0"
2332,9,5,5,1,52,53340,"0"
2333,7,5,5,1,53,52738,"0"
2334,24,5,4,2,48,39994,"0"
2335,17,4,4,1,28,48536,"1"
2336,18,4,5,2,47,41868,"0"
2337,21,5,5,2,53,65730,"0"
2338,14,5,4,2,55,63474,"0"
2339,50,3,5,4,50,61572,"0"
2340,35,3,4,2,55,51098,"1"
2341,35,7,4,3,47,61576,"0"
2342,89,0,3,6,29,58411,"0"
2343,41,3,5,3,48,62471,"0"
2344,12,8,4,1,48,57811,"0"
2345,40,6,5,3,21,45741,"0"
2346,36,5,5,3,61,67034,"0"
2347,19,4,4,2,37,31125,"1"
2348,73,0,2,6,57,43781,"1"
2349,28,5,4,3,53,75772,"0"
2350,17,5,5,1,38,39131,"1"
2351,42,3,4,3,53,59105,"0"
2352,48,2,5,4,65,67848,"1"
2353,32,3,4,3,52,87604,"0"
2354,8,9,5,1,47,76229,"1"
2355,78,0,3,6,50,63187,"0"
2356,67,4,3,6,46,59629,"0"
2357,15,9,5,1,31,25746,"0"
2358,55,3,4,4,52,76896,"0"
2359,77,4,2,6,39,23536,"1"
2360,34,4,4,3,31,44170,"0"
2361,53,4,4,4,27,51841,"0"
2362,26,5,5,2,45,42400,"0"
2363,5,5,4,1,58,80345,"1"
2364,23,7,5,1,32,49169,"0"
2365,23,3,4,2,41,81317,"0"
2366,24,6,5,1,55,105524,"0"
2367,24,7,5,2,35,44685,"0"
2368,13,6,5,1,68,55809,"0"
2369,19,6,5,1,40,85182,"0"
2370,68,0,1,5,44,30250,"1"
2371,8,6,5,1,64,69651,"0"
2372,22,5,5,2,57,71536,"0"
2373,19,5,5,2,60,91492,"0"
2374,27,7,3,2,36,39991,"1"
2375,10,4,4,2,63,50721,"1"
2376,6,5,5,1,50,58892,"1"
2377,40,5,4,2,56,74304,"0"
2378,18,6,4,2,50,79508,"1"
2379,25,7,3,1,48,79339,"1"
2380,3,7,3,1,75,65728,"1"
2381,42,4,5,3,34,28036,"0"
2382,45,3,3,4,67,87461,"0"
2383,40,3,5,4,46,54297,"0"
2384,49,2,4,4,41,38429,"0"
2385,42,2,3,4,58,79619,"0"
2386,75,0,4,5,45,74315,"1"
2387,50,3,5,4,61,64748,"0"
2388,14,7,5,2,39,15000,"1"
2389,41,3,4,3,37,53000,"0"
2390,62,2,4,4,65,76631,"0"
2391,82,1,5,6,59,67353,"1"
2392,4,4,5,1,48,64132,"0"
2393,14,4,5,1,56,72071,"0"
2394,50,5,5,4,51,64836,"0"
2395,5,8,4,1,51,67393,"1"
2396,36,4,5,3,44,44239,"0"
2397,35,6,4,3,53,32875,"1"
2398,55,3,5,5,49,44691,"0"
2399,36,6,4,3,65,56614,"0"
2400,34,3,3,4,30,27125,"0"
2401,20,5,4,1,58,91516,"0"
2402,17,6,5,1,43,40925,"0"
2403,33,5,5,3,43,58546,"0"
2404,32,3,3,3,49,51731,"0"
2405,37,3,5,3,67,96040,"0"
2406,89,1,4,7,33,60987,"0"
2407,54,3,5,3,39,79968,"0"
2408,21,6,5,2,47,41044,"0"
2409,43,2,5,4,52,72166,"0"
2410,54,4,4,4,52,43031,"0"
2411,43,6,4,4,74,76650,"0"
2412,36,2,5,3,53,44541,"0"
2413,8,6,5,1,49,53025,"0"
2414,35,5,5,2,52,67591,"0"
2415,80,2,4,6,39,82082,"0"
2416,43,4,4,4,59,54199,"0"
2417,50,3,4,3,41,67902,"0"
2418,61,2,4,4,39,69397,"0"
2419,16,8,5,2,55,49686,"0"
2420,29,3,2,2,57,113281,"0"
2421,13,5,5,1,31,38784,"0"
2422,35,5,3,3,66,66114,"0"
2423,50,3,5,4,26,51247,"0"
2424,41,2,5,4,62,26928,"0"
2425,47,4,3,3,51,85682,"1"
2426,19,4,3,1,64,75416,"1"
2427,56,2,2,5,57,66965,"1"
2428,60,0,4,6,68,105498,"0"
2429,12,4,4,2,50,69757,"0"
2430,0,5,5,1,60,67538,"1"
2431,19,4,4,2,37,31803,"0"
2432,88,0,4,7,49,91604,"0"
2433,77,0,1,7,67,79233,"0"
2434,45,4,5,3,58,69628,"1"
2435,7,9,5,1,32,76562,"0"
2436,26,6,4,2,43,61949,"1"
2437,37,7,5,3,52,64040,"0"
2438,70,3,4,6,40,45363,"1"
2439,39,5,3,3,41,53557,"0"
2440,34,3,5,3,70,63558,"0"
2441,36,3,4,3,37,43542,"0"
2442,65,0,3,6,53,64670,"1"
2443,59,1,5,4,60,80251,"0"
2444,35,8,5,2,52,79377,"1"
2445,32,5,3,2,48,57988,"1"
2446,38,8,5,2,58,58699,"1"
2447,60,2,3,5,44,73226,"1"
2448,30,5,4,2,69,58102,"0"
2449,21,7,4,1,43,27833,"1"
2450,13,4,4,1,36,57442,"0"
2451,6,6,5,1,18,36350,"0"
2452,36,3,4,3,53,26853,"0"
2453,11,9,5,2,38,18576,"0"
2454,27,4,4,2,51,63865,"0"
2455,30,4,4,3,31,65010,"1"
2456,18,5,4,1,62,72689,"1"
2457,39,3,5,3,47,54261,"0"
2458,53,7,4,4,63,94763,"0"
2459,42,2,4,4,56,52056,"0"
2460,40,5,5,3,61,61607,"0"
2461,23,5,5,1,57,49551,"0"
2462,37,3,4,3,53,69453,"0"
2463,43,5,4,3,68,46122,"1"
2464,28,5,4,2,45,31580,"0"
2465,36,6,4,3,34,20079,"1"
2466,28,3,5,2,74,72027,"0"
2467,61,1,5,5,47,83070,"0"
2468,13,5,5,1,61,88163,"0"
2469,21,4,5,2,46,42311,"0"
2470,61,1,3,4,53,57100,"1"
2471,77,2,3,6,56,55983,"0"
2472,34,3,5,4,27,53924,"0"
2473,26,5,4,2,54,66513,"0"
2474,68,2,5,5,39,69813,"0"
2475,19,7,3,2,73,44664,"0"
2476,13,5,4,1,58,40017,"0"
2477,24,2,4,3,65,61966,"1"
2478,24,7,5,1,47,44021,"0"
2479,27,4,5,2,51,67310,"0"
2480,44,5,5,4,54,62712,"0"
2481,53,1,4,4,55,41266,"0"
2482,56,7,5,4,39,73961,"1"
2483,6,5,5,1,47,61662,"0"
2484,33,3,5,2,35,37804,"0"
2485,22,4,5,2,68,50483,"0"
2486,14,4,4,1,47,47722,"0"
2487,22,5,5,2,58,47413,"0"
2488,28,8,5,3,48,81616,"0"
2489,14,6,5,2,59,59673,"1"
2490,25,6,4,1,54,59351,"0"
2491,55,0,5,5,63,84414,"0"
2492,36,3,5,3,61,75130,"0"
2493,47,1,4,5,56,94651,"1"
2494,71,0,3,6,45,71421,"0"
2495,69,2,2,6,45,93216,"1"
2496,6,6,4,1,57,52720,"0"
2497,26,6,5,2,40,30771,"0"
2498,22,4,5,2,64,62915,"0"
2499,42,5,4,3,58,69020,"0"
2500,53,4,3,4,56,78199,"1"
2501,5,7,5,1,51,75047,"0"
2502,67,3,3,6,62,71346,"0"
2503,15,6,5,2,54,57058,"0"
2504,17,4,5,2,48,51817,"0"
2505,84,2,5,6,46,75239,"0"
2506,57,4,4,3,49,36060,"0"
2507,42,4,5,2,61,77177,"0"
2508,39,3,3,3,53,43480,"0"
2509,20,6,4,1,44,66774,"0"
2510,63,1,5,5,47,60532,"1"
2511,40,8,5,3,22,69766,"0"
2512,49,1,3,4,53,45502,"1"
2513,64,3,4,5,62,64767,"0"
2514,29,4,5,2,36,53829,"0"
2515,9,6,4,1,51,61951,"0"
2516,29,4,5,2,44,34035,"0"
2517,37,5,5,2,41,52301,"0"
2518,43,3,5,3,51,38378,"0"
2519,38,5,4,3,41,63746,"0"
2520,12,5,5,1,49,48726,"0"
2521,86,3,4,7,66,84061,"0"
2522,7,6,5,1,30,61639,"0"
2523,13,6,5,2,42,56880,"0"
2524,33,3,5,2,45,68148,"0"
2525,66,0,4,6,65,74581,"1"
2526,38,2,4,3,61,68136,"0"
2527,36,6,5,2,49,66807,"0"
2528,41,6,3,3,35,52471,"1"
2529,25,6,5,1,53,53945,"0"
2530,14,7,5,2,51,44403,"0"
2531,7,5,5,1,56,75602,"0"
2532,14,7,4,1,50,86611,"0"
2533,24,6,4,2,33,63181,"0"
2534,41,5,4,3,47,74839,"0"
2535,33,5,5,2,68,60519,"1"
2536,47,3,5,3,30,50673,"0"
2537,33,5,5,2,52,61770,"0"
2538,79,0,5,7,69,89378,"0"
2539,60,3,5,5,45,57270,"0"
2540,15,7,5,1,56,48601,"0"
2541,34,7,5,3,44,55309,"0"
2542,12,7,5,1,55,102222,"0"
2543,21,6,5,2,34,44192,"0"
2544,40,3,3,3,43,71599,"0"
2545,34,5,4,2,63,41553,"1"
2546,4,5,5,1,77,117723,"0"
2547,15,6,5,1,45,32003,"1"
2548,64,1,3,6,54,71508,"0"
2549,12,5,5,1,65,66666,"0"
2550,58,1,2,5,47,60494,"1"
2551,33,4,5,3,52,37550,"0"
2552,35,6,5,3,59,51594,"0"
2553,48,2,4,3,21,60247,"0"
2554,19,6,4,1,58,64188,"0"
2555,63,2,5,5,40,58293,"0"
2556,32,7,5,3,51,66366,"1"
2557,36,3,5,3,46,61242,"0"
2558,37,4,4,3,49,62893,"0"
2559,58,2,5,4,61,81318,"1"
2560,52,5,4,4,54,74652,"0"
2561,36,3,5,3,44,76931,"0"
2562,23,3,4,2,51,58357,"0"
2563,0,7,4,1,61,68840,"0"
2564,20,3,4,2,56,30170,"0"
2565,33,6,5,3,33,70877,"0"
2566,30,2,4,3,18,55220,"1"
2567,46,3,3,3,55,60956,"1"
2568,58,4,5,4,46,89004,"0"
2569,8,4,4,1,55,56382,"0"
2570,30,6,5,2,54,66681,"1"
2571,29,5,3,2,44,33270,"0"
2572,27,4,5,2,54,64590,"0"
2573,97,0,4,7,57,61581,"0"
2574,39,5,4,4,62,60766,"0"
2575,12,6,5,1,51,86119,"1"
2576,33,5,5,2,40,70647,"0"
2577,69,0,4,6,48,55444,"0"
2578,5,6,5,1,35,62355,"0"
2579,22,5,5,2,52,75439,"0"
2580,18,5,5,1,33,55782,"1"
2581,72,2,3,6,75,82182,"0"
2582,40,4,5,4,27,53260,"0"
2583,19,4,5,1,49,69315,"0"
2584,37,3,4,3,74,69700,"1"
2585,30,4,5,2,37,74564,"0"
2586,31,3,5,3,40,53224,"0"
2587,41,2,5,3,25,63038,"0"
2588,53,1,5,5,32,58238,"0"
2589,27,5,3,2,37,41329,"0"
2590,63,1,4,5,31,52651,"0"
2591,37,5,5,4,55,74174,"0"
2592,54,3,5,4,68,65211,"0"
2593,13,4,5,2,40,44039,"0"
2594,5,4,5,1,36,57482,"0"
2595,69,1,3,5,64,82264,"0"
2596,24,8,4,2,32,64588,"0"
2597,41,4,4,3,54,71592,"1"
2598,13,6,5,1,59,76253,"0"
2599,33,2,5,4,75,70403,"0"
2600,49,0,4,5,56,93561,"1"
2601,4,5,5,1,40,60884,"0"
2602,9,7,3,1,66,62670,"0"
2603,29,6,5,2,31,40756,"0"
2604,5,8,5,1,57,40620,"0"
2605,59,0,5,5,51,77312,"0"
2606,28,7,4,2,22,18852,"1"
2607,31,4,5,3,49,80991,"0"
2608,37,8,5,2,55,57854,"0"
2609,24,5,5,2,50,64841,"0"
2610,61,4,5,4,69,60198,"1"
2611,22,5,5,2,45,68468,"0"
2612,16,5,5,2,33,70167,"0"
2613,62,1,3,4,47,57720,"0"
2614,94,2,3,7,52,90913,"0"
2615,33,4,5,2,22,50152,"0"
2616,53,9,4,3,45,65189,"1"
2617,42,3,4,3,58,74916,"0"
2618,13,6,5,1,49,45752,"0"
2619,15,7,5,1,57,55721,"0"
2620,-0,4,5,1,68,45679,"0"
2621,58,1,5,6,28,30392,"1"
2622,27,7,5,2,67,71989,"0"
2623,44,1,3,4,59,48557,"0"
2624,18,5,5,1,67,64814,"0"
2625,43,5,5,4,58,42939,"0"
2626,39,8,5,2,51,77011,"1"
2627,11,5,5,1,73,78193,"0"
2628,16,2,5,3,47,45957,"0"
2629,38,6,4,2,26,50318,"0"
2630,28,7,4,2,51,72524,"0"
2631,26,7,5,2,27,20549,"0"
2632,8,6,5,1,67,64472,"1"
2633,18,5,5,1,33,45081,"0"
2634,77,1,3,6,64,81541,"0"
2635,56,2,5,4,41,46687,"1"
2636,74,0,3,6,46,74730,"0"
2637,59,0,4,5,68,71784,"0"
2638,99,1,4,8,56,65918,"0"
2639,12,8,4,2,34,28974,"0"
2640,50,4,4,4,48,24934,"0"
2641,22,5,3,2,46,49594,"0"
2642,40,7,5,2,39,79175,"0"
2643,70,0,4,6,58,81840,"0"
2644,39,4,5,3,82,67395,"1"
2645,5,4,5,1,37,53337,"1"
2646,4,4,4,1,48,27827,"0"
2647,38,2,4,4,82,93669,"0"
2648,42,7,4,4,53,57402,"0"
2649,12,5,5,2,46,38587,"0"
2650,14,6,4,1,50,36105,"1"
2651,22,4,5,2,30,70857,"0"
2652,5,7,5,1,48,50267,"0"
2653,29,5,5,2,37,50837,"1"
2654,72,0,4,6,35,39581,"1"
2655,40,4,2,5,53,62615,"1"
2656,89,0,1,8,41,84944,"0"
2657,15,6,5,1,56,43623,"1"
2658,27,3,5,3,55,61171,"0"
2659,51,5,4,4,54,93063,"0"
2660,76,0,3,6,52,59651,"1"
2661,64,0,4,6,56,94089,"0"
2662,11,6,5,1,37,45702,"0"
2663,18,7,5,1,35,37822,"0"
2664,51,3,3,4,41,59398,"1"
2665,25,5,4,1,64,62728,"0"
2666,29,4,4,2,50,66527,"0"
2667,51,4,5,4,48,62081,"0"
2668,7,7,5,1,47,36826,"0"
2669,16,7,5,1,51,44015,"1"
2670,6,4,4,2,56,58073,"0"
2671,16,5,5,1,50,46911,"0"
2672,23,8,5,2,62,48289,"0"
2673,25,6,5,2,65,72926,"1"
2674,16,7,2,1,63,66475,"1"
2675,22,4,5,2,52,58840,"1"
2676,38,5,5,3,67,93747,"0"
2677,50,3,3,4,52,69744,"1"
2678,30,2,5,3,53,81174,"0"
2679,19,6,4,2,52,45785,"0"
2680,67,1,4,6,59,46711,"1"
2681,37,4,5,3,42,49773,"0"
2682,69,3,5,5,40,63922,"0"
2683,48,2,5,4,70,101087,"0"
2684,39,3,5,3,34,50336,"0"
2685,5,7,2,1,65,68814,"1"
2686,49,2,3,4,31,27688,"0"
2687,11,8,4,1,72,95103,"0"
2688,15,6,4,1,49,19295,"0"
2689,41,2,4,4,79,82947,"0"
2690,88,0,4,7,54,51475,"0"
2691,23,7,5,2,43,75258,"0"
2692,24,5,4,1,61,68698,"0"
2693,13,6,5,1,53,61736,"0"
2694,19,6,5,2,58,71071,"0"
2695,16,8,5,1,53,59396,"0"
2696,10,7,5,1,67,56151,"1"
2697,41,5,3,4,61,93162,"1"
2698,26,3,4,2,45,75856,"0"
2699,21,6,5,2,53,73891,"1"
2700,88,0,4,7,70,87051,"0"
2701,30,6,5,2,52,78343,"0"
2702,32,6,5,3,65,67099,"1"
2703,3,4,5,2,63,38182,"0"
2704,21,6,4,2,53,53322,"0"
2705,40,5,3,4,60,54659,"0"
2706,47,3,4,4,43,63492,"0"
2707,21,3,5,2,49,37748,"0"
2708,33,3,5,2,73,79734,"1"
2709,38,5,5,3,53,69643,"1"
2710,50,3,4,4,65,88816,"0"
2711,48,5,5,4,45,78575,"0"
2712,14,4,5,2,21,29503,"0"
2713,34,8,5,1,39,76236,"1"
2714,3,6,5,1,47,58687,"0"
2715,22,6,2,2,35,38953,"0"
2716,70,3,3,6,60,51736,"0"
2717,23,7,5,2,50,90338,"1"
2718,17,5,5,2,38,63643,"0"
2719,37,4,4,3,63,88272,"0"
2720,27,3,5,2,46,47868,"0"
2721,9,5,5,1,36,61179,"0"
2722,4,5,5,1,49,30508,"1"
2723,84,1,4,6,52,55828,"0"
2724,68,4,3,6,79,78244,"1"
2725,45,4,4,5,53,15000,"0"
2726,13,6,5,1,46,38048,"0"
2727,12,8,4,1,38,59026,"0"
2728,21,5,3,3,52,40863,"0"
2729,26,4,5,2,46,50440,"0"
2730,46,6,4,4,60,66584,"0"
2731,34,7,4,1,53,45594,"0"
2732,74,1,4,6,67,76555,"0"
2733,22,4,5,2,53,65885,"0"
2734,65,2,5,5,33,42137,"0"
2735,15,3,4,2,39,41244,"0"
2736,68,0,4,5,50,71194,"0"
2737,49,8,5,3,57,44310,"0"
2738,37,3,5,3,79,103197,"0"
2739,19,6,5,1,58,84637,"1"
2740,21,4,4,2,57,67487,"0"
2741,33,3,5,3,35,52299,"0"
2742,10,6,4,1,54,37606,"0"
2743,37,7,4,3,34,16522,"1"
2744,44,4,4,3,43,84040,"0"
2745,16,7,5,1,60,35294,"0"
2746,51,3,5,4,61,99907,"1"
2747,38,7,4,3,45,63627,"0"
2748,15,5,5,1,43,40439,"1"
2749,33,2,4,3,47,60764,"0"
2750,47,2,4,4,73,54897,"1"
2751,20,3,5,2,18,38262,"1"
2752,30,3,5,2,48,70223,"1"
2753,15,6,3,2,63,64186,"0"
2754,27,2,5,3,48,71110,"0"
2755,34,2,4,3,36,45980,"1"
2756,43,3,4,3,58,72161,"0"
2757,51,3,4,3,61,73612,"0"
2758,15,6,5,2,35,54772,"0"
2759,19,3,4,2,46,27206,"0"
2760,1,7,3,1,58,76511,"0"
2761,70,1,4,5,41,61042,"0"
2762,35,6,5,3,50,79221,"1"
2763,29,7,4,2,47,59510,"0"
2764,11,6,5,1,48,73859,"0"
2765,31,7,4,2,48,65738,"0"
2766,27,5,3,1,65,98583,"1"
2767,36,2,3,4,63,82154,"0"
2768,52,1,4,4,56,75176,"0"
2769,47,2,3,4,47,70802,"0"
2770,76,0,3,6,30,67993,"0"
2771,17,7,2,1,39,60515,"0"
2772,38,3,4,4,63,69600,"0"
2773,9,9,5,1,39,68017,"0"
2774,25,5,5,2,46,49817,"0"
2775,9,6,5,1,63,87834,"0"
2776,31,2,4,3,34,72540,"0"
2777,17,5,4,1,71,77852,"0"
2778,36,4,5,3,49,78692,"0"
2779,14,7,5,1,21,48779,"0"
2780,31,3,4,3,38,45192,"1"
2781,34,5,4,3,47,59624,"0"
2782,34,5,5,2,67,80918,"0"
2783,19,6,4,2,63,33634,"0"
2784,13,8,4,1,59,42585,"0"
2785,53,4,5,4,55,55057,"0"
2786,55,1,5,4,49,85284,"0"
2787,29,4,4,2,44,39979,"0"
2788,29,4,3,2,37,41280,"0"
2789,41,3,3,3,62,49932,"0"
2790,0,7,5,1,51,27658,"1"
2791,24,4,3,2,62,84797,"0"
2792,41,4,5,3,78,85273,"0"
2793,8,5,4,1,55,66556,"1"
2794,15,9,5,2,48,60637,"0"
2795,53,1,3,4,62,71929,"0"
2796,31,4,4,2,45,66603,"0"
2797,50,2,5,4,55,51037,"1"
2798,4,7,3,1,73,49999,"0"
2799,9,6,4,1,43,54137,"1"
2800,37,4,4,2,39,52468,"0"
2801,62,4,4,4,37,46426,"1"
2802,55,2,5,4,65,75030,"0"
2803,20,6,3,1,57,63223,"0"
2804,54,6,3,4,65,48017,"0"
2805,13,6,5,2,59,72650,"0"
2806,11,7,5,1,53,54909,"0"
2807,27,7,5,2,53,44779,"0"
2808,16,5,5,1,51,54833,"1"
2809,24,4,4,2,42,45670,"0"
2810,0,7,3,1,52,62088,"1"
2811,65,4,3,5,46,61518,"1"
2812,42,2,5,3,58,66478,"0"
2813,10,8,3,1,37,41521,"0"
2814,55,4,2,5,36,60514,"1"
2815,13,7,4,2,69,77199,"0"
2816,8,6,5,1,48,46131,"0"
2817,81,2,5,8,66,45905,"0"
2818,85,2,4,6,62,71965,"0"
2819,7,7,5,1,40,59754,"0"
2820,65,3,3,5,39,94354,"0"
2821,21,3,5,2,43,68888,"0"
2822,33,4,4,3,26,17140,"0"
2823,19,6,4,2,54,83921,"0"
2824,35,2,4,3,44,92526,"0"
2825,36,2,4,3,33,73410,"1"
2826,64,2,5,5,40,66190,"0"
2827,25,5,4,2,65,51936,"0"
2828,29,4,5,2,64,57823,"0"
2829,39,6,5,2,64,63172,"0"
2830,11,4,2,2,42,68467,"0"
2831,71,3,3,5,69,65047,"0"
2832,32,3,5,2,40,44432,"0"
2833,18,6,4,2,58,50056,"0"
2834,38,3,4,2,48,49739,"0"
2835,40,3,5,3,67,54796,"1"
2836,30,2,4,3,58,94986,"0"
2837,42,3,3,3,31,45299,"0"
